id,label,text
403,0,"Die Grünen schei... auf soziale Gerechtigkeit, es handelt sich um die schlimmste der neoliberalen Parteien. Mit „links“ haben die wirklich nun so rein gar nichts zu tun.  Genau wie eine weitete neoliberale Partei, nennt sich SPD, ehemals für den „kleinen Mann“ dagewesen. Selbst bei „die Linke“ haben die Neoliberalen etwas mehr als die Hälfte der Mitglieder in der Tasche."
404,0,fängt dieser autist/monothematiker schon wieder an!?
405,0,"Kann ja nicht sein, dass diese blöden Gesetze seiner Gewinnoptimierung im Weg stehen. Der hat nur Probleme, Personal zu finden, weil er schlecht zahlen will und die dann einfach gleich hartzen gehen."
406,0,"ja, weil du einfach dumm bist, das glaubst, was dir medien und poltik vorgeben, aber du möchtest es ja auch glauben, weil es dir so gut gefällt ich halte mehr zu meinen freunden in sachsen und hoffe, dass sie uns behinderte westidioten retten"
407,0,"Neues Asyl-Abkommen wird nur sehr wenige Menschen betreffen ...  Was anderes kann man von Merkel nicht erwarten, sie löst keine Probleme sie ist das Problem!"
408,0,"Wobei ich mir die Frage stelle , wie kommt Facebook oder Twitter zu dem Namen „ soziale Netzwerke“ ?  Wenn die Daten, die von Facebook gesammelt werden, verkauft werden und jeden denkbaren Schaden anrichten.  Wenn das Geschäftsgebaren von Facebook auf das Nichtbezahlen von Steuern ausgerichtet ist ."
409,1,völlig Weltfremd sind die Verantwortlichen
410,0,"Zuerst braucht Deutschland ein Auswanderungsgesetz für alle illegalen ""Eingereiste"", für Kriminelle, Gefährder, Sozialschmarotzer und bereits jahrelang Ausgewiesene"
411,0,"Eines ist doch klar, der Bürger steht so langsam auf, die Bürger der ehemaligen DDR habens vorgemacht wie es geht, also wo ist das Problem?"
412,0,Weil er einen Detonationshintergrund hat und hier Bombenstimmung verbreiten soll. Dann kann der Überwachungsstaat schneller installiert werden
413,1,Weil Politiker und   dt. Behörden (wie z.b. BAMPF und  andere)  versagen MÜSSEN deutsche Bürger sterben. . So einfach ist das. . Da gibt es nicht zu verkomplizieren oder rum zureden..
414,1,Sind die deutschen Gerichte verrückt geworden? WIR sollen dem Tunesier einen Notreisepass ausstellen?
415,0,"Hier was aus 2003 bei der Bundeszentrale für politische Bildung. Zwar wird zum Thema Scharia einiges ausgesagt, was zu unterschreiben ist. Gesamter Text siehe Link. Der entscheidende Part schockiert jedoch. Er jubelt den Leuten subkutan etwas unter."
416,0,"Gruene, Rote, Liberale und die ganze christliche Politikerschar wünschen dir ein frohes Leben, lauter Heil Merkel und Alis kleinen Degen."
417,0,"Und DANKE, an all die guten Menschen. An die Klatscher von den Bahnhöfen ebenso, wie auch an diejenigen, die Recht \""IM NAMEN DES VOLKES\"" sprechen. Ohne EUCH wäre dieses Land ärmer. Es fragt sich nur an WAS. Mein Dank wird euch auf ewig verfolgen und ich werde EUCH eure Taten NIEMALS vergessen."
418,0,Ein verzweifelter Mob versucht die WAHRHEIT zu denunzieren und diffamieren / Ergo = AUSSICHTSLOS !!!
419,0,"DerGallier, er bezeichnete am Ende seines Aufrufes zu Gewalt die Sachsen als \""Scheiße\"" die so stinken würden wie wenn er früh auf Klo geht."
420,1,Kuffnucken-Folklore der Kinder von Merkels stinkenden und illegal eingeschleusten Ausländern:  Bei Klassenfahrt einer Berliner Grundschule Zehnjähriger vergewaltigt Zehnjährigen  von: HIldburg Bruns veröffentlicht am 31.08.2018 – 21:42 Uhr  Berlin – Furchtbarer Zwischenfall bei der Klassenfahrt einer Berliner Grundschule: Ein zehnjähriger Schüler wurde von drei Viertklässlern vergewalti
421,0,Deutsche dafür erstochen zu werden??!! Scheis Trotzkismus!!! Schande für die Linke!
422,0,"Erwischt! In den letzten drei Tagen wieder 2 Beiträge von mir geschluckt,obwohl Ich sehr genau darauf achte,die Kommentarregeln nicht zu verletzen.Selbst jene,die Ich fragwürdig finde. Und natürlich wieder nichts im \""Papierkorb\"",kenne Ich schon. Man könnte ehrlich zugeben,daß man sich beliebige Nichtveröffentlichungen vorbehält. Dann brauchte man auch keine langen K-Regeln und es wäre we"
423,1,Aber mit den doofen Linksverstrahlten ist leider kein Frühling zu machen..
424,1,"Expert wofuer? Fuer Alles, passenderweise sind GruenInnen per Definiton auch Experten fuer Alles.  Also KGE und Claudi Roth, wie stehts."
425,0,"Es war jedem vorausschauenden Menschen klar, dass die aus meiner Sicht sinnlose EU-Osterweiterung (was bringt uns diese ?) mit allen Konsequenzen, wie z.B. Freie Wahl des Wohnsitzes in der EU, uns genau diese Probleme bringt. Dann hätte man als kluge Regierung die Kindergeldgesetze VORHER ändern sollen, bevor man diesen Unfug beschließt."
426,1,"Hier die Rede der Pfarrerstocher und wie sie es uns beibringen will, dass Migration gut ist: https://www.bundesregierung.de/Content/DE/Artikel/2018/01/2018-01-24-merkel-davos.html  Und dagegen die Rede Trumps, der sich bereits für die USA entschieden hat, den Vertrag nicht zu unterzeichnen:  https://www.achgut.com/artikel/donald_trumps_davos_rede_auf_deutsch  Viel Klarheit von dem einen gegen mas"
427,0,"Vielleicht sollte man so eine Opferuhr installieren, so wie die Schuldenuhr. Eine Opferuhr die die bisherigen Opferzahlen, seit die Rautenhexe an der Macht ist, anzeigt. Man könnte ein Durchschnittswert errechnen und der Uhr zugrunde legen. Mit dem Bild von Merkel, den Opferzahlen und dem Wahlspruch, ""Wer CSU wählt, wählt Merkel und seinen Tod."", sollten doch einige mehr das Richtige kreuzchen"
428,0,Wenn diese Läute sich mal so auf die Strasse trauen würden um gegen die Gewalt zu Demonstrieren...und gegen die Ursachen dann hätten die wirklichen Nazis eine ganz kleine Plattform bzw Wirkungskreis...Aber das is den Kleberschnüfflern zu kompliziert.
429,0,Unglaublich so weit ist der Staat schon unterwandert?
430,0,"Merkel vor ! Ahhh ......die ist ja auf Reisen!  Ich hoffe die kommt bald zurück ,dann kann sie wieder Neger herholen."
431,1,"Zwar fallen russische Mitmenschen nicht so sehr ins Auge, weil sie in der Öffentlichkeit keine Kopftücher tragen, aber dafür schnappen sie uns die besseren Immobilien vor der Nase weg, sofern die nicht von arabischen Clans gekauft werden"
432,0,"Super, so sieht also unser vielgerühmter \""Rechtsstaat\"" aus: Ein inkompetenter Sauladen, in dem es drunter und drüber geht, der zwar Bagatelldelikte gegen DEUTSCHE Bürger energisch verfolgt, aber schwere Straftaten ausländischer Krimineller mehr oder weniger ungesühnt lässt. Im Zweifelsfall gibt es mal ein paar Jährchen auf Bewährung, sodass der Delinquent bequem weiter seinen illegalen M"
433,0,Kann der Peter die Dagmar auch widerlegen oder bleibts beim Pöbeln?
434,1,"aber an der Spitze Europas stehen keine besonderen Patrioten.  Da stehen in der Mehrheit Kalkulatoren, international orientiert, gierig, arrogant und selbst korrupt."
435,0,"Nun darf die Gesellschaft für diesen Menschen Steuern zahlen damit er ohne Stress hier bei Vollversorgung leben darf. Wer stellt diesen Menschen ein, welches Unternehmen kann einer Belegschaft die Zusammenarbeit mit diesen zumuten?"
436,1,Merkt euch die Namen der Richter!
437,0,"Der gleiche durchsichtige (und dümmliche) Trick den Seehofer mit seiner Verfassungsklage gegen die eigene Regierung vorspielte während er seine Minister hinter verschlossenen Türen am Kabinettstisch für Merkels Bevölkerungsaustausch stimmen ließ. Da Wendehofer nun verschlissen ist, übernimmt die Bildzeitung das gleiche Spiel."
438,0,Die Traumwelt’ler wieder in ihrem Wahn.
439,0,"Ein Moslembruder, Mazyek,  – in der direkten Nachfolge von Amin el Husseini/Mufti von Jerusalem (siehe dazu ausführlich „Oh Jerusalem von Collins und Lapierrre, die mit el Husseini noch in den 60ern vor seinem Tod gesprochen haben https://www.goodreads.com/book/show/108925.O_Jerusalem ), der islamischen Judenvernichter im Geiste,  – ein Mazyek, ausgebildet von Nadeem Elyas, der beste Schül"
440,1,"Da das Kopftuch keine islamische Pflicht ist, stellen sich die Dresdner die Frage, warum Muslima mit Kopftuch rumlaufen müssen, um ihre Ehrbarkeit unter Beweis zu stellen ... und weiterhin ... was Muslime demzufolge über die Dresdner Frau ohne Kopftuch denken. Und da sind die Dresdner ein wenig dünnhäutig, wenn Touristen ihre Mütter, Frauen, Schwestern und Töchter für Schl**en halten. Viell"
441,1,"Es gibt kein anderes Land außer vielleicht Schweden, das die eigenen Bürger derart verrät und der Gewalt ausländischer Männer preisgibt."
442,0,"Die Irre Merkel kriegt den Hals nicht voll, möge Sie dran ersticken!"
443,1,"Selbstverständlich können Sie gerne die ganzen Horden von Afrikanern und anderen Muschkoten hier aus der ehemaligen DDR ( auch bekannt als neue Bundesländer )  ( oder auch Zone so wie Sie es bezeichnen ) abholen und gerne bei sich im Garten unterbringen in Zelten oder im Keller. Seit geraumer Zeit werden Städte wie Halle an der Saale, Merseburg, Weißenfels , Köthen, Stendal, Magdeburg, Witte"
444,0,Es gibt sowieso nur ein Grundrecht auf Asyl für POLITISCH Verfolgte.  Nicht für Glücksritter oder Deserteure.
445,1,"Die frühere SED-Mitarbeiterin (Propagandasekretärin der FDJ) Angela Merkel gehört vor Gericht gestellt wegen Hochverrat gegen die Bundesrepublik Deutschland und massiven Verstößen gegen das Aufenthaltsgesetz – Anordnung zur Einschleusung und Beihilfe zur Einschleusung im hunderttausendfachen, wenn nicht millionenfachen Fall. Zudem wegen Versuchen zur Abschaffung der freiheitlich-demokratisc"
446,0,"Es handelt sich um eine vulgäre Mainstream-Partei, Mitglieder dessen, was ich extreme Mitte nennen würde, stolze Weitermacher, weil, wie der Spiegel jede Woche vorführt, früher ""alles schlechter"" war. Nur graduell von PP und Ciudadanos unterschieden, bestenfalls das etwas kleinere Übel, weil pragmatischer."
447,1,"Mein Glaube an Rechtsstaatlichkeit, also GG, Gerechtigkeit, Sicherheit und Intelligenz unserer Politiker (wenn schon ohne Fähigkeit), ist dahin"
448,0,"Die Volksdeutschen sollen sich gefälligst widerstandslos abschlachten lassen von Merkels 666er-Orks  Und wenn nicht, kommen die hirnlosen KaPo-Büttel von der „Polizei“ und schlagen den Lageraufstand nieder"
449,0,"Das ist doch sogar logisch, wenn ein TUNESISCHER Richter keine Bedenken dagegen äußert, wenn ein gefährlicher Islamist aus dem eigenen Land nach Deutschland ausreist."
450,0,"Aber nichts wird für Pensionen, Steuersenkung, Pflege, Wohnungsnot, Bildung gemacht---all das ist der AfD und deren  Anhängern  völlig egal. Das einzige was zählt. Fremdenhass und Freude wenn auch andere Länder Menschenrechte mit Füssen treten.. Eines ist offenkundig RECHTS ist das Gegenteil von RECHT."
451,0,"Beide geben sich wenig, Politisch gestütztes Gesocks halt. Mit Wissenschaft haben beide wenig bis nichts zu tun."
452,1,"Die WELCOME-Klatschaffen haben wohl keine Lust mehr, um sich SELBST um ihren HERBEIGESEHNTEN Unrat zu kümmern?"
453,0,"Merkel setzt auf die Gutgläubigkeit der Bürger und Steuerzahler, hält sie mit Banalitäten bei Laune, redet Probleme klein und kehrt sie unter den Teppich"
454,1,Wenn hier nicht bald ein deutliches Zeichen gesetzt wird sehe ich schwarz.(im wahrsten Sinne des Wortes)
455,1,"Ansonsten ist das mal wieder voll das Geschwurbel, wie wir (oder einschränkend gesagt - ich) von Herrn Nowak gewöhnt sind/bin - inklusive ""rassistisch"" und derlei mehr.\r \r Zurück zur Welt-Sozialismus-Träumerei (oder hier auf €U-weiten Sozialismus eingeschränkt) - der abschließende Satz zeigt das wieder einmal auf:\r [quote]Vielleicht könnte eine EU-weite basisgewerkschaftliche Organisie"
456,0,"Kleine Ergänzung: Vielsagend ist auch die Bemerkung des SPD-Oberbürgermeisters, er müsse sich mit dem Problem beschäftigen! Er will ja eigentlich gar nicht (wohnt selber sowieso woanders), aber wenn diese penetranten deutschen Anwohner einfach keine Ruhe geben, na dann muss er eben … Was bei der Beschäftigung wohl herauskommt? Bestimmt keine Sinti und Roma, für die Begriffe wie Hygiene, Sa"
457,0,"Wäre der HAFTBEFEHL nicht in Umlauf geraten, dann würden die WELT- und BILD Leser vermutlich diese Scheixxe glauben, die ihnen über den Messermigranten aufgetischt wird!"
458,0,"Der ist lustig , der lebt doch selbst in einer Parallelgesellschaft . Was für ein Idiot"
459,1,"Ja, das ueber die Bindung las ich auch.  Was wird sein wenn z. B. nur Frankreich und Deutschland unterzeichnen und einige wenige andere EU-Staaten? Zutrauen wuerde ich das Merkel und Macron. Die Kacke waere voll am Dampfen! Hoffen wir, dass die Unterzeichnung nicht stattfindet."
460,0,"Die EU hat nur noch folgenden Zweck: a) Nichtsnutzigen Bürokraten Geld zuzuschustern b) Deutschland endgültig zu vernichten. Und Merkel ist die erste Kanzlerin, die mit Punkt b) völlig einverstanden ist. Kohl hat die Mark aufgegeben, um von Frankreich und Großbritannien die Zustimmung für die Wiedervereinigung zu erhalten. Merkel gibt Souveränität, Staatsgrenzen und Volk auf. Ganz ehrlich:"
461,0,"Alle 4 Jahre ein Kreuz machen und dazwischen Klappe halten. Das ist das Demokratieverständnis eines wahren Gevolksmannes einer ""Führer befiehl, wir folgen dir - bis in den Tod"""
462,1,"Nicht so bei Migranten, die oft nach Jahrzehnten nicht die Sprache beherrschen, die eine völlig andere Kultur leben. Und von denen viele aufgrund Religion und Erziehung gar nicht teilhaben wollen oder dürfen!"
463,1,"Wer als Deutscher einen Özil, einen Erdogan und die Türken in ihrem volkseigenen Verhalten nicht würdigt, der verachtet auch sich selbst und das Deutschtum, ja, so jemand ist vielleicht gar kein richtiger, bodenständiger Deutscher oder infolge von Gehirnwäsche und Zwang entfremdet und auf patriotisch selbstbewusste Menschen neidisch."
464,1,"Marodierend raubende Islamprimaten stechen hier Menschen ab, und die GEZ Staatsmedien machen daraus ein „Rechter Brennpunkt Sachsen“"
465,0,"Das ist nur das, was Merkel unbedingt will. Sie will diese Leute einfach hier haben."
466,1,Das schwarze Kind auf dem Bild und unsere Zonenmastgans haben vermutlich den gleichen IQ
467,0,Gericht hält sich nicht an die Gesetze genau wie die reGIERung
468,0,"Weit denken kannst Du auch nicht, hm? Wie kontaktest Du denn Freunde, Verwandte, wenn Du weit weg bist? Ach, ich vergass: Du dümpelst ja nur im geistigen Suppenteller und der Rand ist so hoch."
469,0,"Der IS war ein Paradies für muslimische Jungmannen. Wie zu Zeiten des Propheten gab es Sklaverei, Vielweiberei, Auspeitschungen, Hinrichtungen, Kreuzigungen und die jungen Recken, die früher schwarze Pferde, heute BMW bevorzugen, konnten ihre wahre feige Gesinnung ausleben. Nachdem der Traum eines islamischen Staates in Syrien und Nordirak vorläufig ausgeträumt ist, sind die gescheiterten Krie"
470,0,"Pöbeleien, Attacken, Messer-Angriffe . „Und dann kämpfst du um dein Leben“ . Die Polizeiobermeisterin sagt, dass sie und ihre Kollegen das Gefühl haben, dass viele der Flüchtlinge aus Regionen kommen, in denen man einen großen Respekt oder sogar Angst vor der Ordnungsmacht hat. „Und hier merken sie, dass wir relativ lasche Gesetze haben. Dass sie drei-, vier-, fünfmal straffällig werd"
471,0,"Die öffentlichen privatfinanzierten Medien sind sich weiterhin auch nicht zu schade, ihre Arroganz und Kaltschnäuzigkeit in Sachen Klarstellung der tatsächlichen Vorgänge um und in Chemnitz nicht umgehend zu korrigieren."
472,0,"Unserem Staat ist es wichtiger Demonstranten, die sich nicht massenkonform verhalten, zu verfolgen als Mörder des Landes zu verweisen, die unser Gastrecht missbraucht haben."
473,0,"Hauptsache, man ist man bei der Mainstream - Presse,  wie zum Beispiel bei Stürmer online ...   http://www.spiegel.de/forum/politik/enges-verhaeltnis-zu-putin-kontensperrung-fuer-schroeder-thread-133022-24.html#postbit_16276750  ... endlich wieder bei bewährter, guter, alter Naziterminologie angekommen (zahlungspflichtig und exklusiv für Abonnenten), wenn man Menschen 'zertreten' will, wie eine"
474,1,Klar Schick mal das ganze Gesindel her Mama Merkel macht das schon in spätestens 10 Jahren ist unser Land richtig im Arsch ☝️ dann können wir deutsche uns richtig warm anziehen
475,1,"wie hier solche Leute, ein komischer Professor, zu Wort kommen dürfen. Das ist absolut unterirdisches Niveau!"
476,1,Schon viele Artikel ueber fluechtlinge gelesen und so manches mal wusste ich nicht ob ich lachen oder weinen sollte abe r dieser Artikel uebertrifft alles ....Armutszeugnis fuer den deutschen Journalismus .
477,0,"Hätte, hätte, Merkill-Kette – eine, absolut, perverse, abartige, verräterische, Polit-Gestalt !"
478,0,Kann man diese Alternativen irgendwo im Praxistest bewundern oder sind das Hirngespinste von Sektierern und Ideologen?
479,0,"Zwei linke Versager und Schwerverbrecher auf einem Haufen, ein Terrorist wird aber gerade da wohl nicht seine Show abziehen"
480,0,"Ja, das wissen auch die Medien und darum erzählen Ihnen die Medien ständig, wie \""perfide\"" und \""gefährlich\"" doch die Opposition gegen Merkel ist ... DDR 2.0"
481,0,"Wenn der selbstherrliche Kapitän oder die Köpfe der NGOs meinen von sichern Häfen schwadronieren zu müssen, beeindruckt das wohl die wenig informierte Öffentlichkeit, aber es ist einfach bullshit."
482,1,"Generell weiss man ja was deutsche Journalisten so wählen (in der Regel Parteien mit wesentlich weniger Rückhalt in der Bevölkerung als Seehofeer), entsprechend wenig wiegen deren Meinung und Schmährufe."
483,1,kommen unsere rot-grün - schwarzen Superpolitiker nicht auf den Gedanken Einladungen in Richtung China zu senden.Bei uns geht es schon bunt genug zu.
484,1,"Mohammed hat auch terroristische Gruppen wie den IS beschrieben, die versuchen würden, den Islam für ihre Zwecke zu missbrauchen. Zu dieser Zeit der Uneinigkeit würde ""eine Gruppe junger Menschen"" auftauchen, die ""unreif und töricht"" sein würden. Sie würden in schönen Worten predigen, aber die grässlichsten Verbrechen begehen. Sie würden so viel beten und fasten, dass der Glaube der Musli"
485,0,Jetzt ladet der verursacher frech einfach seine last auf andere aus. Nein so geht das nicht.
486,1,Vom Neuen Deutschland bis zur Süddeutschen Zeitung nur Merkel-Werte Vielfalt. https://www.zeit.de/gesellschaft/zeitgeschehen/2018-08/angela-merkel-pressefreiheit-pegida-polizeieinsatz-zdf-team-dresden Eine Presse die sich hütet ihre Freiheit in Anspruch zu nehmen ist sich auch bewusst weshalb sie sich hütet. Die den gelernten Merkel-Schriftleitern eingeflößte Existenzangst reicht zur Selbstze
487,0,Diese Frau ist eine Schande für unser Land.
488,0,Junge Männer die vorher gemordet und vergewaltigt haben werden hier rundum versorgt.
489,1,"Dies ist europaweit eine Straftat. Diese NGO-Schlepper sollte man das Handwerk legen, statt sie auch noch von Regierungsseite zu unterstützen"
490,1,"In diesen Tagen melden sich viele Weise zu Wort …….. ,alle koennen was dazumischen – doch wen interessiert das von der Politkaste ,hoeren sich das an ,drehen den Ruecken und denken ,leck mich am Arsch, Weiter so … auf den Spuren der grossen Angela . Politiker sein ist eine Rolle auf Zeit,Schauspieler musst du sein fuer Kasse….. Der ganze Staat steht auf einem Luegengebilde,auf den Sockel"
491,0,"Bei Einhaltung des Artikels 16a, Abs. 2 unseres GG dürfte keiner der hier eingeströmten Nafris, Afghanis, Syrer usw. hier sein! GG 16a: \""...(1) Politisch Verfolgte genießen Asylrecht. (2) Auf Absatz 1 kann sich nicht berufen, wer aus einem Mitgliedstaat der Europäischen Gemeinschaften oder aus einem anderen Drittstaat einreist, in dem die Anwendung des Abkommens über die Rechtsstellung der F"
492,1,"Nochmals und immer wieder: Der Hass sollte sich nicht so sehr gegen die illegalen Invasoren, sondern gegen das brd-Establishment richten, das diese Leute reinlässt und trotz Abschiebungsgebot in Deutschland in verbrecherischer Weise belässt und ihnen aus der Steuerklasse viel Geld gibt."
493,1,"Diese Gewalt ist aufs schärfste zu verurteilen , aber durch eure Politik wird es immer schlimmer. Sozialministerin Drese und Bürgermeister Beyer beide SPD zeigen sich entsetzt. Leider habe ich keine Statements in Bezug zu dem Mordopfer von Chemnitz gelesen. Genau wegen dieser Ungleichbehandlung der Taten sind sie die Politiker mit schuld an der Misere"
494,0,"–  Der Mai ist gekommen Der Ali ist gekommen ,er holt sein Messer raus…. –  Alle Vögel sind schon da Alle Moerder sind schon da , AliBaba und sein Papa."
495,1,"Jaaa besonders die Mulatten, die gut von Musel-Banden als Hurensoehne bezeichnet und gejagt werden können❗"
496,0,Unser Links-Journalismus boxt der Kanzlerin und der links-Politik den Weg frei.
497,0,"Vermummte Autoanzünder & Plünderer von Supermärkten usw. sind für mich entweder reaktionäre Vollidioten (mit ""linkem"" Mäntelchen), 'unpolitische` ""Krawalltouristen"", bezahlte Provokateure von Geheimdiensten oder clevere Neonazis (in Genua 2001 gerichtlich nachgewiesen) aber keine wirklichen antikapitalistischen Linken!"
498,1,"Regierungssprecher Seiber beschuldigt zu Unrecht die friedlichen deutschen Demonstranten als Faschisten. Statt  die eigene Bevölkerung mit Hilfe der Bundespolizei zu schützen, wird diese offensichtlich gegen die eigene Bevölkerung in Stellung gebracht. Ein unbeschreiblicher Skandal."
499,0,"Daniel wäre noch am Leben, wenn es das etablierte Politikerpack von cdulinkespdgrünen nicht geben würde, wenn es das Merkel-Kalifat nicht geben würde, wenn es die beiden Islam freundlichen und den Heiland verratenden Großsekten nicht geben würde, wenn es die Lügenmedien nicht geben würde…"
500,1,"Das muslimische Turk-Volk der Uiguren allerdings ist eine häufige Quelle des Terrorismus, diese Erfahrung haben auch andere Länder mit muslimischen Minderheiten gemacht."
501,0,Aber es schlafen immer noch zu viele und viel zu wenige gehen auf die Straße.
502,1,"Leute, die unter Gewaltanwendung in mein Land eindringen, haben noch Glück, wenn sie nur hochkant wieder rausfliegen."
503,0,"Wer als Abschaum der deutschen Wissenschaft halt keine Sachargumente bringen kann, der erklärt halt die Ablehnung religiösen Wahns zum Rassismus..."
504,0,"Übrigens, sich vom Täter zum Opfer zu stilisieren ist in Deutschland langsam Gang und Gäbe. Auch hier haben die Medien ihres dazu beigetragen"
505,0,"ach ,und die Zahl,das Schlepper- und Schmuggelschiff ,,Aquarius,, hätte 25 künftige Sozialschmarotzer gerettet,ist falsch! Es sind 141! Mit Volldampf ge'n Dummland,ins Land wo Milch und Honig fließen,im Land ,in dem Steinzeitmenschen im Kommunismus landen..."
506,0,"von Merkel auf die Fahne schreiben lassen und er muss sich definitiv die Veränderungen in Bayern zuschreiben lassen sowie die offenen Grenzen ,den auch da trägt er eine große Mitschuld. Er hat immer nur gebellt aber nie zugebissen, im normalen Leben könnte man ihn als Maulheld ohne genug Mut bezeichnen ."
507,1,"Naja, sie befolgt sozialistisch getreu den Global Compact for Migration des UNHCR (der wie die UN links/islamisch dominiert ist). Damit gelten als Fluchtursache auch Bürgerkriege, Armut und natürlich „Klima“ (also alles). Merkel will Millionen Menschen aus Afrika nach Europa als neues Proletariat umsiedeln und zieht das durch – während sie vorgaukelt, die Migration einzuschränken, unters"
508,1,"Diese lebensfremde Prof. Mathias Rohe glaubt mit seinen 58 Jahren tatsächlich, das wir mit dem islam kein Problem zu bekämpfen hätten.  „Es gebe einen „immensen Informationsbedarf“ über das „Basiswissen des Islams“. “  Basiswissen im Westen sind die 10 Gebote und die gehören der staatsfeindlichen Minderheit beigebracht und nicht den schon länger hier lebenden. Wer das nichtakzept"
509,1,Schade das die zuständigen Richter und Richterinnen an den Verwaltungsgerichten zur Rechtsbeugung missbrauchen lassen und auf diese Weise erheblich dem Rechtsstaat schaden
510,0,Wie gedenken unsere Politiker zu verhindern das dieses Gesetz einfach umgangen wird in dem sich ein 'gerne hier lebender' einfach an die Grenze stellt und Asyl schreit womit er praktisch auch ohne Arbeit sich auf ewig in Deutschland aufhalten kann (es geht hier nicht um berechtigte Asylbewerber). Alles was er im zweifel tun muss ist sich lange genug durch alle Instanzen klagen bis die 3 Jahre rum
511,0,"Natürlich sind die Angriffe anzulehnen, auf der anderen Seite finden sich aber keine Schlagzeilen über Angriffe/Übergriffe durch ""Flüchtlinge"", die um einiges höher liegen."
512,1,"Mann will auf diese Tour die Moslems hier an legal an  die Waffen bringen die sie uns Eingeborenen dann  ""unter die Nase halten""  können und sollen! Sowas ,liebe CDU Wähler lässt die CDU zu..!"
513,1,"Die erklären uns glatt, daß die Neger hereingelassen werden, damit wir ihre Kulturen kennenlernen dürfen, ohne selbst die beschwerliche Reise in deren Heimatland machen zu müssen"
514,1,"Drei schwarze Neger ,in meiner Heimat stehn -drei schwarze Neger ,die moecht ich nimmer sehn…."
515,1,"Den Spaniern ist die AfD und deren Rülpser reichlich egal.\r  Man muss nicht von 120 reden sondern davon,dass  in den ersten 8 Monaten bereits ca 35.000 Flüchtlinge in Spanien um Asyl angesucht haben . So viel wie in den letzten 3 Jahren zusammen. Auch sehr viele aus Venzuela und Kolumbien. Kaum welche aus Nigeria . Sehr viele aus Marokko.  Wäre interessant welche Staatsbürgerschaft die Zurüc"
516,1,"trotzdem wirft der ehemalige BP gauck den deutschen vor, dunkelhäutige in U-bahnen anzugreifen. der mann ist noch nie u-bahn gefahren und internet ist für ihn, wie für merkel, neuland (youtube)?!"
517,1,"Für wie blöd hält eine deutsche Professorin eigentlich die Leser?\r \r Und welchen ""Elitendiskurs""? Das beliebige willkürliche Geschwätz durchpolitisierter Pseudowissenschaftler? Diese  Möchtegernelite vom Sarrazenen bis Foroutan in die Produktion!\r \r  Schlimmeren Bodensatz kann eine Gesellschaft kaum hervorbringen als solche ""Wissenchaftler""."
518,1,An die Kette legen. Die schlepperei muss endlich aufhören. Deutliche Signale setzen. Die Migranten wissen doch wo die Vermeintlichen Helfer sind. Das kann jeder mit einer App rausfinden
519,0,Hat Clowndia Roth das Grundgesetzt immer noch nicht gelesen? Oder will wie es nicht verstehen?
520,1,"Und wir brauchen in Deutschland eine kompetente, demokratische und souveräne Regierung, dafür steht Merkel definitiv nicht!"
521,0,"antworten kritisierein ist ja schön und gut, aber gib doch dann bitte auch ne bessere und gerade cdu/csu haben hier und da deutlich ""rechter"" geredet als sonst, weil sie merken wie gut das bei afd wählern ankommt (die natürlich trotzdem lieber das original wählen, und somit schrecken cdu/csu eher ""nicht ganz so rechte"" wähler ab anstatt die rechtsextremisten hinzuzugewinen"
522,0,die gehen in meinen Augen die nicht klar denkende EU Kommission nichts an
523,0,"Das sind sie doch, die geprüften Fachkräfte für zwanghafte Bevölkerungsvermehrung, die Spezialisten für Eigentumsübertragung und Plünderung der gesetzlichen Sozialkassen, die Beschäftigungstherapeuten für Sicherheitskräfte, die Fachziegenbändiger, die Therapeuten für Frühsexualisierung, die Experten für gezielte Bevölkerungsentwicklung und die Lösung des Rentenproblems, die Bauinge"
524,1,Kann denn Niemand den Schleppern auf der Aquarius und Co. das schändliche Handwerk legen und die Schleusung nach Europa verhindern?
525,0,"Sie China-Kracher - falls Sie glauben, daß das nicht bemekrt wird - Fehlanzeige"
526,0,Wer ist eigentlich dieser Maissack?
527,0,"Wenn ich die platten Aussagen der Linken wieder höre kriege ich zu viel, die behaupten ein Saisonarbeiter zahlt hier seine Steuern und dann steht ihm das Kindergeld zu"
528,0,"Die Medien spielen den Verstärker, für eine Integration die politisch nicht gewollt wird."
529,0,"Selbsverständlich ist die SPD bei der Migrationspolitik insgesamt auf einer Linie mit den Linken und Grünen, sowie der CDU und der unglaubwürdigen CSU (Schwesterpartei und alles mitgemacht)."
530,0,"Weil diese schon genug Leute wie dich haben, die Bildungsunterschicht ist halt schon allein schwer zu handhaben."
531,0,"Gerade in Bezug zu unseren Neubürgern sehen wir doch jeden Tag, was unser Grundgesetz für enorme Hürden aufstellt, bevor man inhaftiert oder gar eingewiesen wird."
532,1,"zu Seehofer zeigen wieder eindeutig das die hochgelobte Pressefreiheit nur zu einem einzigen Grund missbraucht wird. Grün/Linke Ideeologien mit aller Gewalt im Land aufrecht und als einzige Denke zu erhalten. Da 99% der Journalisten aus den gleichen Kaderschmieden kommen, ist das auch kein Wunder. Nur wundert euch auch nicht, wenn euer verlogenes Geschreibsel eines Tages nirgend wo mehr zu lesen"
533,0,"Nur Lügen um den ""doofen"" Michel einen Krümel zur Beruhigung hinzuwerfen."
